year,month,day,week,mean_temperature,max_temperature,max_temperature_time,min_temperature,min_temperature_time,sum_rainfall,mean_cloudage,mean_wind_speed,mean_humidity
2016,10,16,日,22.2,27.1,13:53,16.7,00:06,0.0,10.0,3.6,59
2016,10,17,月,22.3,25.8,15:35,19.0,05:22,15.0,6.8,1.7,82
2016,10,18,火,23.4,27.4,14:45,20.6,06:12,0.0,8.5,1.5,79
2016,10,19,水,22.7,25.0,13:07,20.8,05:14,0,10.0,1.8,77
2016,10,20,木,22.5,25.6,14:54,20.1,06:32,0,9.8,1.9,68
2016,10,21,金,19.1,21.9,12:33,16.1,23:49,0,10.0,2.3,62
2016,10,22,土,17.0,18.4,12:42,15.5,06:06,9.5,10.0,1.2,86
2016,10,23,日,18.5,20.8,14:48,16.6,07:09,1.5,9.3,1.7,73
2016,10,24,月,16.9,20.8,15:22,13.5,06:43,0,2.8,2.2,57
2016,10,25,火,18.6,24.8,14:40,12.0,05:56,0.0,5.3,1.6,77
2016,10,26,水,21.1,24.3,12:04,17.5,05:29,0.0,9.0,1.8,82
2016,10,27,木,19.3,23.1,14:14,15.9,06:42,0.0,5.8,2.8,61
2016,10,28,金,17.6,20.7,13:14,16.3,06:28,2.0,10.0,2.0,77
2016,10,29,土,17.4,20.9,11:41,13.8,23:56,0.5,9.0,3.4,65
2016,10,30,日,14.5,19.2,14:17,10.5,04:50,0,4.5,1.4,63
2016,10,31,月,15.3,19.5,13:04,10.8,05:18,5.5,9.3,1.5,71
2016,11,1,火,15.0,19.5,11:49,11.7,23:40,5.0,7.3,2.7,69
2016,11,2,水,14.2,17.8,12:30,11.7,00:16,0.0,5.0,2.4,63
2016,11,3,木,14.1,17.6,13:41,10.3,0:00,0,4.5,3.8,49
2016,11,4,金,12.9,18.4,13:39,8.3,06:47,0,0.0,1.9,63
2016,11,5,土,14.2,20.5,13:23,8.5,06:32,0,0.0,1.9,67
2016,11,6,日,14.2,18.9,13:19,9.6,23:59,0,4.8,2.7,67
2016,11,7,月,12.0,16.9,14:32,7.3,05:51,0,2.5,1.9,72
2016,11,8,火,13.6,16.5,15:48,10.1,05:39,3.0,9.5,2.1,84
2016,11,9,水,11.4,14.9,12:48,7.2,23:38,0,6.0,3.3,58
2016,11,10,木,10.0,13.0,13:54,6.6,04:50,0.0,10.0,2.1,67
2016,11,11,金,13.4,19.0,13:44,8.4,06:46,0.0,7.5,2.5,73
2016,11,12,土,13.6,19.1,12:34,9.4,07:05,0,5.8,1.6,68
2016,11,13,日,14.9,19.9,13:46,9.9,06:56,0,8.3,1.3,78
2016,11,14,月,16.3,18.7,12:31,13.7,04:46,2.0,10.0,1.4,88
2016,11,15,火,17.1,22.5,11:37,13.1,0:00,1.0,9.0,2.6,79
2016,11,16,水,12.1,15.5,12:44,8.6,23:51,0,3.8,1.8,62
2016,11,17,木,12.9,18.0,13:09,6.8,06:54,0,3.5,1.7,69
2016,11,18,金,13.9,17.8,13:48,8.1,06:54,2.0,4.8,1.8,76
2016,11,19,土,18.1,21.9,15:15,14.3,02:09,5.5,9.3,2.2,86
2016,11,20,日,18.4,21.9,09:58,15.7,22:06,0.0,7.5,1.7,81
2016,11,21,月,16.4,17.5,14:36,15.0,03:50,0.5,9.8,2.3,79
2016,11,22,火,17.2,20.8,13:02,14.0,07:13,0.0,5.0,3.0,72
2016,11,23,水,12.1,16.8,00:15,8.9,0:00,0.0,10.0,3.4,65
2016,11,24,木,11.0,15.7,13:26,8.1,01:43,1.5,6.5,3.6,64
2016,11,25,金,10.6,14.8,13:02,7.6,02:31,0,5.3,2.3,64
2016,11,26,土,10.7,15.2,13:11,4.7,07:06,2.5,5.0,1.7,72
2016,11,27,日,12.1,13.5,22:10,11.1,06:22,25.5,10.0,1.7,92
2016,11,28,月,12.3,15.1,13:05,10.0,23:47,0,9.5,3.3,55
2016,11,29,火,11.6,14.9,12:01,7.1,0:00,0,6.8,3.0,58
2016,11,30,水,10.5,12.5,11:38,7.0,00:27,0.0,10.0,2.1,65
2016,12,1,木,13.8,18.2,13:23,9.8,04:21,0.0,10.0,3.5,67
2016,12,2,金,11.2,14.6,14:20,7.1,23:16,0,4.0,2.1,59
2016,12,3,土,10.1,15.8,13:54,4.9,06:54,0,2.0,1.2,72
2016,12,4,日,11.0,14.7,22:51,6.4,06:05,19.5,8.0,1.6,88
2016,12,5,月,14.4,17.5,13:25,11.0,07:37,0.5,10.0,3.1,67
2016,12,6,火,12.1,15.4,05:11,6.7,23:18,0.0,5.8,3.7,58
2016,12,7,水,9.0,13.7,13:45,3.4,06:39,0.0,2.3,2.1,65
2016,12,8,木,9.8,13.4,11:40,6.1,23:58,0.0,2.5,2.0,64
2016,12,9,金,10.4,16.4,14:17,4.5,06:16,0.0,1.5,3.5,64
2016,12,10,土,8.9,12.0,13:46,6.2,06:06,0.0,7.8,1.8,61
2016,12,11,日,8.6,12.6,13:29,5.4,05:09,0.0,6.3,2.4,65
2016,12,12,月,7.9,10.9,12:21,3.0,06:52,0.0,10.0,1.4,70
2016,12,13,火,10.0,11.6,20:01,7.7,03:27,27.0,10.0,1.2,92
2016,12,14,水,9.2,12.6,03:00,5.2,23:42,0.5,8.5,3.3,66
2016,12,15,木,6.1,9.0,12:33,2.9,06:48,0.5,8.3,2.2,71
2016,12,16,金,5.8,8.9,13:23,3.0,22:49,0.0,5.5,3.0,60
2016,12,17,土,7.9,12.1,12:53,3.2,00:24,0,3.8,3.1,58
2016,12,18,日,8.1,13.2,14:33,3.0,04:43,0,6.3,1.7,69
2016,12,19,月,8.5,14.2,15:34,2.9,07:21,0,4.5,1.3,72
2016,12,20,火,10.5,14.5,13:07,7.3,0:00,0.0,7.5,1.0,84
2016,12,21,水,10.7,15.9,14:22,5.5,04:55,0,7.0,1.5,87
2016,12,22,木,13.9,19.5,14:15,8.4,02:14,6.0,9.3,2.6,85
2016,12,23,金,10.8,14.1,00:05,7.9,23:57,2.0,6.5,6.5,60
2016,12,24,土,8.7,11.5,15:00,6.5,07:49,0,7.0,2.3,62
2016,12,25,日,7.8,11.9,13:46,4.4,07:44,0,7.8,1.5,70
2016,12,26,月,9.0,11.8,14:55,5.3,03:20,2.0,10.0,1.2,86
2016,12,27,火,10.8,14.1,11:06,6.8,0:00,15.0,8.8,4.0,79
2016,12,28,水,5.3,7.4,12:34,3.4,0:00,0.0,8.3,3.0,54
2016,12,29,木,5.2,9.4,11:18,1.0,04:57,0.0,6.0,2.9,65
2016,12,30,金,6.4,11.0,13:58,2.6,07:05,0,2.0,2.6,56
2016,12,31,土,6.6,12.3,13:52,1.6,04:28,0,1.8,2.0,64
2017,1,1,日,8.4,13.2,12:40,4.7,01:20,0,2.5,2.5,61
2017,1,2,月,8.5,14.1,14:00,1.8,07:19,0,4.0,2.7,67
2017,1,3,火,10.8,14.5,14:33,5.7,0:00,0.0,2.0,3.6,58
2017,1,4,水,9.5,15.0,13:26,2.6,07:23,0,4.3,2.4,63
2017,1,5,木,8.0,10.0,12:28,6.2,02:35,0,8.3,2.9,50
2017,1,6,金,6.3,9.9,14:14,2.5,23:56,0,5.0,1.6,58
2017,1,7,土,5.9,10.6,13:43,0.3,07:21,0,5.3,1.4,70
2017,1,8,日,7.7,8.4,02:30,7.1,0:00,16.5,10.0,1.5,87
2017,1,9,月,9.5,12.5,15:05,6.8,00:17,0.0,6.0,4.4,73
2017,1,10,火,9.2,13.3,13:36,3.9,07:27,0.0,4.3,3.7,55
2017,1,11,水,7.0,9.7,14:10,4.9,0:00,0,4.3,4.8,44
2017,1,12,木,7.1,9.3,14:48,4.4,03:02,0.0,7.3,4.8,48
2017,1,13,金,6.4,9.2,02:39,2.7,19:56,0.0,8.8,5.0,47
2017,1,14,土,3.3,6.8,12:20,-0.1,23:58,0.0,5.0,7.3,48
2017,1,15,日,2.7,6.4,14:04,-1.0,01:27,0.0,4.5,4.2,60
2017,1,16,月,4.9,8.4,13:21,3.2,06:44,0.0,5.8,3.9,54
2017,1,17,火,4.9,9.7,14:16,1.0,07:10,0,4.3,2.2,63
2017,1,18,水,4.8,9.9,14:33,-0.8,07:01,0,8.3,1.2,72
2017,1,19,木,6.8,10.1,11:43,3.9,23:52,0.0,9.0,1.6,67
2017,1,20,金,5.3,10.2,10:35,2.8,03:18,0.5,8.0,4.6,69
2017,1,21,土,5.1,8.5,14:57,3.1,07:17,0,5.5,2.7,55
2017,1,22,日,4.7,9.5,13:26,2.1,23:49,1.0,6.8,3.6,63
2017,1,23,月,3.1,5.9,13:24,1.6,06:58,0.0,6.8,5.2,51
2017,1,24,火,4.0,7.2,15:04,1.8,01:38,0.0,6.3,4.3,57
2017,1,25,水,3.3,7.6,12:10,-0.9,07:46,0,2.5,2.0,59
2017,1,26,木,3.8,10.0,15:31,-1.7,07:19,0,0.5,1.7,60
2017,1,27,金,7.0,15.3,11:45,-0.3,06:56,0.0,6.0,2.8,65
2017,1,28,土,6.7,11.2,13:57,2.3,07:37,0,6.3,1.3,70
2017,1,29,日,6.2,10.1,14:40,2.0,05:59,2.0,10.0,1.4,83
2017,1,30,月,8.6,13.5,13:51,5.5,0:00,5.0,9.0,3.7,71
2017,1,31,火,4.2,7.4,13:47,1.0,23:52,0,2.8,2.3,57
2017,2,1,水,4.7,10.3,13:58,-0.6,06:27,0.0,6.8,2.8,65
2017,2,2,木,6.8,10.3,14:32,3.1,07:36,0.0,2.3,4.3,49
2017,2,3,金,8.7,13.3,13:49,3.8,23:58,0,2.5,3.5,47
2017,2,4,土,7.1,12.9,14:32,1.6,05:57,0,4.5,1.4,64
2017,2,5,日,8.3,12.1,21:18,5.8,01:27,10.5,9.5,2.1,83
2017,2,6,月,8.0,10.8,00:01,4.6,23:54,0.0,7.3,5.8,55
2017,2,7,火,5.4,9.3,12:36,2.9,05:18,0.0,7.0,3.2,53
2017,2,8,水,4.9,9.4,14:02,0.0,06:30,0.0,5.8,1.7,58
2017,2,9,木,5.1,7.8,14:09,3.6,06:42,4.0,10.0,3.1,73
2017,2,10,金,3.5,7.0,12:32,1.1,23:08,0.0,5.8,6.1,50
2017,2,11,土,3.6,7.2,14:15,1.2,00:08,0.0,5.0,5.2,48
2017,2,12,日,3.9,8.2,14:53,-1.0,06:42,0.0,3.3,3.4,57
2017,2,13,月,5.4,10.5,14:49,0.0,05:25,0,3.8,2.9,57
2017,2,14,火,5.6,10.9,13:01,2.3,03:18,0.0,3.3,3.0,58
2017,2,15,水,5.4,11.0,15:37,0.5,07:09,0,1.5,2.1,53
2017,2,16,木,6.6,13.0,14:16,0.1,07:04,0,3.8,1.4,66
2017,2,17,金,9.4,12.6,18:32,5.6,03:26,3.0,10.0,1.3,80
2017,2,18,土,8.4,13.3,14:15,5.9,23:48,0.0,9.5,3.0,65
2017,2,19,日,6.7,11.7,13:25,2.4,07:19,0.0,2.3,2.6,56
2017,2,20,月,7.1,10.9,17:47,2.5,06:18,10.5,8.5,3.0,73
2017,2,21,火,5.2,8.5,14:50,1.4,23:42,0.0,4.0,3.9,47
2017,2,22,水,4.8,8.4,19:57,-0.8,06:38,0.5,8.0,1.9,71
2017,2,23,木,10.5,14.0,11:54,7.2,0:00,6.5,10.0,3.9,76
2017,2,24,金,6.7,10.1,14:29,4.1,07:09,0,8.3,3.1,52
2017,2,25,土,7.0,11.4,15:39,2.1,07:19,0.0,7.3,3.0,51
2017,2,26,日,7.4,12.1,13:11,2.0,06:33,0.0,10.0,1.6,58
2017,2,27,月,7.0,11.1,14:52,3.2,0:00,0.0,5.5,2.3,54
2017,2,28,火,5.5,11.1,15:30,0.2,06:44,0,0.3,1.5,57
2017,3,1,水,5.9,10.4,16:18,0.6,05:58,0,7.5,1.3,70
2017,3,2,木,8.9,15.4,11:59,4.6,03:41,0.0,8.0,4.3,69
2017,3,3,金,8.5,12.5,13:50,4.9,23:44,0.0,7.3,2.6,58
2017,3,4,土,8.9,15.1,16:41,3.3,06:44,0,8.0,1.3,64
2017,3,5,日,9.6,13.8,15:32,3.6,06:18,0.0,10.0,1.5,64
2017,3,6,月,9.9,14.8,15:29,6.6,05:38,0,10.0,2.9,61
2017,3,7,火,6.9,10.7,14:54,4.5,0:00,0.0,5.8,5.1,45
2017,3,8,水,5.1,9.5,11:53,2.2,23:50,0.0,8.0,3.4,54
2017,3,9,木,7.0,10.8,12:18,2.1,00:42,0.0,6.5,4.1,55
2017,3,10,金,10.2,15.4,15:39,4.2,02:01,0.0,2.5,4.1,41
2017,3,11,土,8.1,13.1,14:20,2.9,06:51,0,1.3,2.2,52
2017,3,12,日,7.8,13.4,16:28,1.8,07:04,0,7.8,1.5,57
2017,3,13,月,9.5,12.8,15:47,6.7,04:38,0.0,10.0,1.4,72
2017,3,14,火,9.1,13.9,12:33,6.3,0:00,1.0,7.3,3.0,56
2017,3,15,水,7.8,12.3,13:50,5.1,04:37,0.0,4.5,4.6,51
2017,3,16,木,8.5,13.0,14:15,4.7,01:55,0,9.3,2.4,56
2017,3,17,金,8.7,15.0,14:31,2.9,06:42,0,2.5,1.7,50
2017,3,18,土,8.4,13.4,15:18,2.2,06:11,0,5.8,1.5,52
2017,3,19,日,10.7,18.0,16:13,3.3,06:17,0,6.0,1.6,48
2017,3,20,月,10.5,15.7,12:39,4.9,06:19,5.0,6.5,2.4,55
2017,3,21,火,9.6,13.2,16:59,8.1,06:24,10.0,10.0,3.6,79
2017,3,22,水,9.7,14.6,14:58,5.8,04:19,0,5.3,2.8,48
2017,3,23,木,9.8,13.4,14:30,6.7,06:27,0,10.0,1.2,59
2017,3,24,金,9.2,12.6,14:38,6.2,06:38,0,9.3,2.5,46
2017,3,25,土,8.1,11.1,12:51,4.9,05:48,0,10.0,1.5,49
2017,3,26,日,8.7,12.7,16:12,3.9,06:12,0.0,8.5,1.2,64
2017,3,27,月,9.0,15.1,13:40,6.1,23:57,10.5,7.5,2.8,73
2017,3,28,火,10.0,15.4,14:20,5.7,05:26,0.0,7.3,3.3,65
2017,3,29,水,11.4,17.1,14:05,6.5,03:34,0.0,9.3,2.2,59
2017,3,30,木,14.1,20.8,15:43,9.2,04:00,0.5,9.0,1.8,65
2017,3,31,金,8.3,12.9,00:08,5.0,16:03,20.0,10.0,2.5,75
2017,4,1,土,9.1,13.9,15:48,5.8,00:53,0.5,6.5,1.7,65
2017,4,2,日,9.8,15.5,16:16,4.0,06:15,0,3.8,2.3,58
2017,4,3,月,12.8,18.6,15:11,6.0,03:04,0,0.0,4.6,51
2017,4,4,火,14.2,21.4,15:01,7.7,06:19,0,3.3,1.9,49
2017,4,5,水,14.1,18.7,13:25,9.2,06:11,0,9.8,1.4,61
2017,4,6,木,15.8,22.8,12:45,9.7,04:18,3.5,9.5,1.4,69
2017,4,7,金,16.5,20.1,11:34,13.9,06:47,6.0,10.0,1.3,90
2017,4,8,土,17.5,19.8,09:53,15.3,04:50,2.5,10.0,0.9,94
2017,4,9,日,16.7,20.7,14:10,11.9,0:00,4.0,10.0,2.5,75
2017,4,10,月,12.1,15.2,21:20,9.7,05:51,0.0,10.0,4.0,64
2017,4,11,火,12.7,14.4,23:30,11.2,05:57,9.5,10.0,5.1,88
2017,4,12,水,13.9,18.3,12:29,9.7,0:00,0,8.5,3.2,63
2017,4,13,木,14.2,20.5,16:43,5.9,06:08,0,0.3,3.3,49
2017,4,14,金,17.5,23.4,14:49,10.3,06:00,0,0.0,2.0,38
2017,4,15,土,18.4,26.2,14:59,12.3,06:12,0.0,5.3,2.7,57
2017,4,16,日,19.4,24.9,16:55,13.7,05:31,0.0,5.5,1.8,67
2017,4,17,月,17.3,19.5,10:52,15.3,04:33,30.5,10.0,1.3,93
2017,4,18,火,18.5,22.0,15:46,15.9,0:00,5.5,5.8,4.5,60
2017,4,19,水,17.8,21.9,15:47,12.8,0:00,0.0,1.5,5.3,45
2017,4,20,木,14.1,17.5,09:57,9.3,05:46,0.0,9.3,1.7,56
2017,4,21,金,15.7,20.2,16:11,12.5,08:08,0.0,10.0,1.6,65
2017,4,22,土,16.2,21.5,13:42,12.4,0:00,0.0,7.0,2.6,44
2017,4,23,日,14.5,21.3,16:00,7.5,05:37,0,0.0,2.1,46
2017,4,24,月,16.6,22.8,16:32,9.2,05:21,0,4.5,2.4,57
2017,4,25,火,19.9,23.8,14:10,16.1,05:19,0,8.0,2.3,54
2017,4,26,水,15.6,17.4,00:47,14.4,0:00,14.0,10.0,1.1,86
2017,4,27,木,15.8,19.3,14:29,13.3,23:59,0.0,10.0,2.2,58
2017,4,28,金,16.2,23.0,14:53,9.6,05:44,0,0.0,2.8,47
2017,4,29,土,17.7,23.3,16:01,10.7,05:14,0.0,3.5,3.6,48
2017,4,30,日,20.0,28.5,15:06,10.2,05:22,0,0.0,3.0,40
2017,5,1,月,21.0,27.0,14:58,15.5,23:54,0,5.8,3.5,40
2017,5,2,火,17.4,22.6,16:42,12.3,05:19,0,6.5,2.6,45
2017,5,3,水,18.5,24.7,14:31,13.5,05:13,0,8.8,2.5,58
2017,5,4,木,20.1,26.5,14:10,13.6,03:59,0.0,4.3,4.1,61
2017,5,5,金,21.2,26.7,15:51,16.7,05:30,0,7.3,2.0,65
2017,5,6,土,19.4,24.3,11:17,16.8,23:42,0.5,8.8,1.5,83
2017,5,7,日,22.2,26.5,15:59,16.9,00:02,0,7.0,5.0,35
2017,5,8,月,23.3,28.6,14:36,18.8,05:38,0,6.0,4.2,28
2017,5,9,火,18.2,21.3,12:31,14.7,19:03,9.0,10.0,2.4,65
2017,5,10,水,18.3,22.2,16:32,15.0,04:39,0.0,9.3,3.7,76
2017,5,11,木,22.6,28.1,14:46,17.1,05:51,0,6.0,5.2,51
2017,5,12,金,21.7,26.2,12:49,16.5,0:00,6.0,10.0,2.3,61
2017,5,13,土,18.7,23.1,17:10,15.5,00:22,25.5,10.0,3.0,81
2017,5,14,日,21.7,27.8,15:59,15.2,04:50,0,7.0,2.7,53
2017,5,15,月,20.3,24.3,14:58,16.7,04:47,0,9.8,3.6,44
2017,5,16,火,17.8,20.7,16:09,13.8,05:30,0,9.8,1.6,54
2017,5,17,水,18.3,23.9,14:20,14.0,04:40,0,9.3,1.9,62
2017,5,18,木,19.7,26.7,15:29,13.3,05:48,0,0.3,1.9,52
2017,5,19,金,21.4,28.2,17:06,15.0,05:41,0,0.5,2.0,48
2017,5,20,土,22.9,30.0,15:48,16.1,05:45,0,2.5,1.7,47
2017,5,21,日,22.3,27.4,14:42,18.0,04:46,0,8.8,1.5,58
2017,5,22,月,22.7,29.2,14:42,16.9,05:32,0,3.3,1.8,58
2017,5,23,火,22.8,27.8,15:09,17.5,05:09,0.0,5.0,2.0,58
2017,5,24,水,19.8,21.8,00:15,18.6,0:00,12.5,10.0,1.4,88
2017,5,25,木,20.6,25.3,15:33,18.2,04:47,16.0,10.0,1.5,86
2017,5,26,金,21.3,26.8,14:47,16.9,0:00,0,8.5,3.3,64
2017,5,27,土,19.3,24.4,15:52,13.3,05:04,0,4.5,2.5,53
2017,5,28,日,20.8,27.9,14:39,14.5,05:23,0,1.0,1.8,55
2017,5,29,月,23.1,28.5,16:58,16.9,05:45,0,0.0,1.8,53
2017,5,30,火,24.3,31.0,15:07,18.4,04:52,0,6.8,1.7,59
2017,5,31,水,23.1,27.4,16:30,20.5,0:00,0.0,10.0,1.8,74
2017,6,1,木,23.0,28.7,12:45,17.7,05:33,6.5,8.0,2.8,68
2017,6,2,金,21.4,26.6,15:45,17.0,23:59,1.5,5.8,3.5,56
2017,6,3,土,19.4,25.9,16:21,13.5,05:19,0,5.8,2.4,53
2017,6,4,日,21.1,26.8,15:42,15.6,05:10,0,5.3,2.0,52
2017,6,5,月,21.5,27.2,15:03,16.0,05:27,0,6.0,1.9,49
2017,6,6,火,21.4,25.9,14:54,16.5,05:16,0,10.0,2.4,61
2017,6,7,水,19.9,21.9,00:03,18.6,19:42,22.0,10.0,1.3,87
2017,6,8,木,22.3,27.4,15:31,18.5,03:50,0.0,7.8,3.2,73
2017,6,9,金,23.1,28.7,14:54,17.5,05:34,0,5.8,2.2,55
2017,6,10,土,24.8,30.5,15:00,19.4,04:33,0,9.3,3.6,49
2017,6,11,日,21.2,24.2,14:05,19.4,23:54,0.0,10.0,2.7,58
2017,6,12,月,20.0,25.1,13:28,15.3,05:26,0,9.5,2.3,52
2017,6,13,火,20.1,25.5,16:52,14.5,05:23,0,8.3,2.0,56
2017,6,14,水,21.9,27.3,15:56,15.9,05:22,0,5.5,2.0,52
2017,6,15,木,24.4,30.8,15:33,17.2,05:08,0,0.3,2.4,42
2017,6,16,金,24.1,28.7,15:09,20.6,0:00,0,6.5,2.4,49
2017,6,17,土,22.1,26.8,14:57,17.7,04:57,0,5.5,2.9,56
2017,6,18,日,24.3,29.3,17:23,20.3,05:54,0,6.3,1.8,58
2017,6,19,月,26.7,32.8,16:07,20.3,03:16,0,2.5,2.6,48
2017,6,20,火,24.5,28.6,10:51,21.3,04:48,0.0,9.8,2.8,63
2017,6,21,水,23.1,27.3,16:06,20.9,00:42,27.5,9.5,4.3,80
2017,6,22,木,22.9,26.4,11:58,19.8,05:49,0,8.5,1.9,68
2017,6,23,金,24.5,29.9,15:37,19.1,05:24,0,9.0,2.2,63
2017,6,24,土,23.6,27.4,13:20,21.2,05:40,20.0,10.0,1.9,79
2017,6,25,日,23.3,25.5,15:32,21.6,00:12,17.0,10.0,1.8,89
2017,6,26,月,23.8,26.8,15:08,21.7,05:21,0.0,10.0,1.9,71
2017,6,27,火,23.5,27.5,13:48,21.1,05:41,1.5,10.0,1.4,76
2017,6,28,水,23.9,28.0,17:02,21.6,05:40,8.0,10.0,1.2,84
2017,6,29,木,23.7,25.9,16:04,22.8,0:00,1.5,10.0,1.6,87
2017,6,30,金,25.2,29.2,14:12,22.7,05:11,2.0,9.8,1.6,84
2017,7,1,土,28.3,34.0,16:44,23.6,02:46,0.0,9.0,2.4,72
2017,7,2,日,30.3,35.2,14:40,27.0,05:37,0.0,10.0,3.3,62
2017,7,3,月,30.1,35.1,16:13,25.4,05:29,0.0,8.0,2.7,63
2017,7,4,火,26.7,30.4,08:56,24.4,14:29,35.5,10.0,2.7,81
2017,7,5,水,24.0,27.6,01:09,21.7,10:30,53.0,10.0,2.2,88
2017,7,6,木,26.5,31.2,14:29,23.2,03:08,0,10.0,2.6,75
2017,7,7,金,26.9,31.4,13:28,24.2,07:42,0.0,8.8,3.0,75
2017,7,8,土,27.1,31.8,14:36,24.8,05:20,0.0,10.0,1.4,78
2017,7,9,日,26.4,30.2,12:51,24.3,18:28,7.0,10.0,1.6,84
2017,7,10,月,27.4,31.7,17:32,24.3,05:46,0.0,10.0,1.6,79
2017,7,11,火,29.1,34.1,14:47,25.2,04:04,0.0,8.8,1.9,74
2017,7,12,水,28.3,33.0,14:59,25.7,04:26,0.5,9.0,1.7,75
2017,7,13,木,29.0,33.8,16:07,25.6,05:21,0,3.5,2.0,69
2017,7,14,金,28.7,34.1,13:44,24.9,05:33,0,5.0,2.2,72
2017,7,15,土,28.8,33.1,16:16,24.9,05:20,0,6.0,1.8,71
2017,7,16,日,30.0,35.1,15:38,25.6,05:49,0,8.5,3.1,65
2017,7,17,月,30.4,35.0,14:56,27.6,05:22,0,7.3,4.7,61
2017,7,18,火,27.0,29.0,00:04,23.9,11:27,25.5,9.8,3.5,77
2017,7,19,水,28.5,33.7,15:55,25.2,05:39,0.0,6.3,1.9,74
2017,7,20,木,29.5,34.5,16:57,25.2,04:46,0,3.0,3.0,68
2017,7,21,金,30.2,34.2,12:24,26.6,05:45,0.0,6.5,2.3,66
2017,7,22,土,30.0,34.6,15:38,27.4,06:09,0.0,9.0,2.0,67
2017,7,23,日,29.4,32.8,15:01,26.8,05:10,0,8.8,1.7,72
2017,7,24,月,30.1,35.0,13:35,26.8,05:39,0,9.0,2.1,70
2017,7,25,火,29.4,34.4,14:46,26.5,23:13,1.5,10.0,1.8,76
2017,7,26,水,28.0,32.6,15:40,25.8,08:17,15.5,7.3,2.1,78
2017,7,27,木,28.8,33.5,16:33,25.1,05:29,0.0,4.5,2.1,72
2017,7,28,金,29.6,34.6,14:50,27.3,05:01,0.0,9.3,1.7,78
2017,7,29,土,30.0,34.1,16:01,27.3,06:02,0.5,9.8,2.0,75
2017,7,30,日,30.2,34.3,16:16,26.9,04:09,0,6.0,1.9,74
2017,7,31,月,30.7,35.8,14:50,27.5,05:28,0,6.3,1.6,72
2017,8,1,火,30.6,35.2,14:28,27.4,04:50,0.0,8.0,2.2,67
2017,8,2,水,29.9,34.5,15:13,25.8,05:16,0,6.5,2.7,62
2017,8,3,木,30.2,35.1,14:49,27.0,06:23,0,3.5,4.4,64
2017,8,4,金,30.4,35.7,14:44,27.2,05:25,0.0,6.3,4.3,67
