year,month,day,week,mean_temperature,max_temperature,max_temperature_time,min_temperature,min_temperature_time,sum_rainfall,mean_cloudage,mean_wind_speed,mean_humidity
2017,8,5,土,31.6,36.5,12:00,27.1,06:08,0.0,3.8,3.9,64
2017,8,6,日,31.4,37.1,13:23,27.7,04:58,0.0,4.0,4.5,63
2017,8,7,月,26.7,29.0,01:38,25.4,06:16,150.0,10.0,7.9,87
2017,8,8,火,29.8,34.7,14:04,26.3,05:12,0.0,2.8,5.7,66
2017,8,9,水,29.6,33.8,13:08,26.0,05:17,0.0,7.0,2.1,69
2017,8,10,木,30.9,36.0,14:10,26.8,05:54,0.0,7.8,2.6,70
2017,8,11,金,30.6,35.2,14:11,27.8,05:53,0.0,7.0,3.5,66
2017,8,12,土,28.7,32.3,12:54,26.0,05:45,0,7.8,2.8,65
2017,8,13,日,28.3,32.6,14:40,25.2,06:21,0,6.5,2.0,61
2017,8,14,月,27.9,31.4,11:44,24.7,05:51,0.0,7.5,2.1,67
2017,8,15,火,27.7,30.9,12:36,25.3,04:54,1.0,10.0,1.9,80
2017,8,16,水,29.3,33.6,15:22,26.6,05:12,0,8.8,1.8,74
2017,8,17,木,30.0,34.2,12:47,26.3,02:58,7.0,8.0,2.1,71
2017,8,18,金,30.1,34.9,15:30,26.9,05:41,0.0,6.5,2.9,64
2017,8,19,土,29.5,34.0,16:56,26.4,06:20,0,6.3,1.8,63
2017,8,20,日,29.3,33.5,15:46,25.6,05:22,0,5.3,2.1,71
2017,8,21,月,28.8,34.5,14:08,25.4,15:44,27.0,6.5,1.8,76
2017,8,22,火,29.7,35.0,15:21,25.7,05:05,0.5,10.0,1.7,73
2017,8,23,水,31.3,36.4,14:34,27.4,05:54,0,6.5,2.9,63
2017,8,24,木,31.4,35.5,14:30,27.0,05:49,0,2.3,3.3,61
2017,8,25,金,31.7,35.8,15:26,29.3,06:00,0.0,9.0,4.0,61
2017,8,26,土,26.9,30.9,00:03,23.5,23:58,7.0,10.0,2.5,76
2017,8,27,日,27.3,31.9,15:23,22.6,05:33,0,7.5,2.4,61
2017,8,28,月,28.6,33.2,13:40,24.3,05:27,0,7.0,1.7,71
2017,8,29,火,29.9,35.2,14:52,25.6,05:32,0,9.8,2.2,66
2017,8,30,水,27.6,31.6,14:53,25.5,0:00,0.0,6.8,2.5,72
2017,8,31,木,26.8,31.3,15:24,24.0,06:12,0,6.3,2.8,51
2017,9,1,金,24.8,30.4,13:49,19.7,06:07,0.0,4.0,2.8,57
2017,9,2,土,24.6,30.0,15:36,20.1,04:11,0,3.3,2.8,56
2017,9,3,日,25.0,30.3,16:07,21.0,05:40,0,8.3,2.4,57
2017,9,4,月,24.5,28.0,14:09,21.5,05:03,0.0,9.8,2.2,55
2017,9,5,火,24.3,28.1,13:18,22.1,05:36,0.5,10.0,1.7,74
2017,9,6,水,25.8,28.8,13:20,22.9,04:43,0.0,10.0,1.6,81
2017,9,7,木,25.5,28.3,14:32,23.8,23:06,8.0,10.0,1.7,87
2017,9,8,金,26.2,30.8,15:38,22.8,06:30,0,3.5,2.2,63
2017,9,9,土,25.3,30.8,14:35,20.9,05:44,0,7.5,2.0,61
2017,9,10,日,25.4,31.1,15:02,20.3,05:30,0,6.3,1.8,68
2017,9,11,月,27.1,32.6,14:06,21.6,05:41,0.0,9.3,1.9,64
2017,9,12,火,25.6,29.5,02:08,23.2,07:01,56.0,9.5,2.5,81
2017,9,13,水,25.3,30.1,15:29,21.6,05:40,0,8.8,1.9,69
2017,9,14,木,24.8,28.8,15:26,21.9,05:50,0.0,10.0,1.9,66
2017,9,15,金,23.1,25.1,10:24,20.5,05:23,0.0,10.0,2.8,56
2017,9,16,土,21.6,22.7,00:55,20.5,08:14,12.0,10.0,3.2,84
2017,9,17,日,23.5,27.2,10:28,21.5,20:59,162.5,10.0,6.1,81
2017,9,18,月,24.8,29.2,15:09,21.2,0:00,0.0,4.0,4.0,65
2017,9,19,火,24.1,29.5,13:48,19.3,05:56,0,7.8,2.4,65
2017,9,20,水,24.4,27.1,14:27,22.2,03:49,0.0,10.0,2.8,64
2017,9,21,木,22.4,27.0,13:33,18.6,06:12,0,9.3,1.7,64
2017,9,22,金,20.9,22.5,09:23,18.3,03:49,6.5,8.8,1.5,85
2017,9,23,土,23.0,26.9,11:30,20.7,23:57,0.0,10.0,2.0,78
2017,9,24,日,21.9,25.8,15:25,18.5,06:13,0,5.8,1.4,76
2017,9,25,月,22.5,28.9,15:07,17.7,06:07,0,0.8,1.7,69
2017,9,26,火,23.1,28.4,14:33,17.4,05:45,0,4.0,1.8,76
2017,9,27,水,23.5,27.3,12:19,21.0,02:37,1.0,10.0,1.5,78
2017,9,28,木,21.8,24.1,16:12,16.3,0:00,1.0,7.5,2.3,77
2017,9,29,金,20.6,26.9,14:43,14.0,06:09,0,5.3,2.0,66
2017,9,30,土,20.9,26.5,14:03,17.1,23:59,0,4.3,1.8,58
2017,10,1,日,20.5,25.0,13:30,14.5,05:35,0,7.5,1.9,64
2017,10,2,月,21.2,22.7,14:41,19.4,06:45,14.5,10.0,1.2,90
2017,10,3,火,22.6,26.5,13:19,19.9,0:00,0.5,10.0,2.2,77
2017,10,4,水,19.8,23.0,14:56,17.7,23:41,0,7.5,3.0,50
2017,10,5,木,19.3,22.6,13:51,15.8,05:49,4.5,10.0,3.2,58
2017,10,6,金,19.3,21.2,12:31,17.7,17:26,11.5,10.0,3.8,85
2017,10,7,土,20.3,23.5,14:57,18.2,00:31,0.0,10.0,1.1,89
2017,10,8,日,22.7,27.7,12:40,19.1,04:18,0,4.0,1.5,76
2017,10,9,月,22.7,28.3,14:46,18.0,05:54,0,0.8,1.5,77
2017,10,10,火,23.6,29.3,14:06,18.7,05:07,0,1.5,1.9,70
2017,10,11,水,23.9,29.2,14:23,19.0,05:21,0,2.0,2.1,70
2017,10,12,木,21.4,23.3,03:32,19.8,0:00,0.0,10.0,2.3,81
2017,10,13,金,18.6,19.9,00:03,16.7,08:11,2.0,10.0,1.9,82
2017,10,14,土,19.3,21.3,10:32,17.7,0:00,0.0,10.0,1.5,81
2017,10,15,日,17.3,19.8,10:26,15.4,0:00,30.5,10.0,1.8,90
2017,10,16,月,15.7,16.4,20:51,14.9,0:00,32.0,10.0,1.3,93
2017,10,17,火,15.6,18.1,16:07,14.1,06:48,12.0,10.0,1.1,88
2017,10,18,水,16.2,20.3,13:16,12.9,05:04,16.5,9.0,2.3,79
2017,10,19,木,15.4,16.1,13:32,14.2,03:24,35.5,10.0,2.1,92
2017,10,20,金,17.3,19.8,14:11,15.4,03:04,10.0,10.0,1.3,88
2017,10,21,土,17.0,18.6,23:18,16.0,10:00,42.5,10.0,1.2,94
2017,10,22,日,17.1,18.5,00:07,15.8,23:49,126.0,10.0,2.0,93
2017,10,23,月,16.9,19.7,14:19,14.5,0:00,2.5,7.8,4.4,56
2017,10,24,火,14.4,18.1,15:08,11.1,0:00,0,7.3,1.6,69
2017,10,25,水,15.4,20.8,15:13,9.9,05:31,0,1.5,2.4,67
2017,10,26,木,15.5,20.8,13:41,9.9,06:40,0,0.3,1.8,74
2017,10,27,金,17.6,22.5,14:27,12.0,03:38,0.0,3.8,1.7,75
2017,10,28,土,18.2,19.4,02:51,17.2,23:43,16.5,10.0,2.9,88
2017,10,29,日,17.5,19.6,20:16,16.4,05:48,59.5,9.0,3.4,87
2017,10,30,月,14.6,17.7,01:03,9.1,23:36,0.0,4.8,3.9,54
2017,10,31,火,12.2,17.5,14:19,7.6,06:05,0,0.0,1.6,63
2017,11,1,水,13.5,19.7,15:48,7.3,05:51,0,0.8,1.7,70
2017,11,2,木,15.8,21.0,13:25,10.3,04:43,0,3.3,1.3,77
2017,11,3,金,17.6,22.6,13:44,12.5,07:01,0,4.3,1.6,71
2017,11,4,土,15.5,19.8,12:30,10.0,23:52,0.0,6.5,3.4,61
2017,11,5,日,11.7,16.0,14:33,7.3,06:46,0,0.0,1.8,60
2017,11,6,月,12.8,19.2,12:10,6.9,06:26,0,0.5,1.4,70
2017,11,7,火,15.3,19.9,14:01,8.8,06:48,0.0,6.3,1.2,80
2017,11,8,水,16.5,18.3,16:06,15.0,07:42,11.0,9.8,1.2,89
2017,11,9,木,13.9,18.1,15:00,10.1,0:00,0,4.8,1.5,79
2017,11,10,金,12.8,18.0,13:27,7.0,05:25,0,2.5,1.6,72
2017,11,11,土,14.9,18.1,05:22,11.9,0:00,3.0,9.5,3.4,57
2017,11,12,日,10.9,14.9,14:14,7.5,04:41,0,4.5,1.7,65
2017,11,13,月,12.1,18.2,13:37,6.0,07:06,0,3.5,1.5,70
2017,11,14,火,13.4,16.1,15:27,11.2,00:50,8.5,10.0,1.6,89
2017,11,15,水,12.3,16.0,13:07,8.8,0:00,0.0,5.8,2.8,60
2017,11,16,木,10.9,14.1,13:44,7.0,0:00,0,4.3,3.5,49
2017,11,17,金,9.1,13.8,11:53,4.1,06:55,0.0,7.3,1.6,64
2017,11,18,土,10.7,12.9,15:48,9.0,0:00,3.5,10.0,2.6,79
2017,11,19,日,8.5,11.9,13:34,5.8,23:54,0,7.3,4.0,54
2017,11,20,月,8.1,11.5,15:06,5.1,01:48,0.5,8.5,2.9,58
2017,11,21,火,8.1,13.3,13:27,3.1,05:33,0,4.0,1.7,62
2017,11,22,水,8.5,12.3,12:12,3.5,05:54,8.5,9.8,1.3,86
2017,11,23,木,9.9,13.0,11:51,5.3,23:26,3.0,5.3,3.7,59
2017,11,24,金,8.8,12.2,14:37,5.8,00:08,0.0,4.5,3.6,52
2017,11,25,土,9.0,11.9,13:06,5.4,23:59,0,8.5,2.4,59
2017,11,26,日,9.1,12.5,14:32,4.2,05:51,0.0,10.0,1.1,79
2017,11,27,月,10.9,14.8,11:46,7.1,23:53,0,6.8,1.6,73
2017,11,28,火,11.2,16.3,14:34,4.7,06:51,0,4.3,1.2,82
2017,11,29,水,12.5,14.0,13:53,10.4,03:34,6.0,10.0,1.2,92
2017,11,30,木,13.5,15.9,11:46,11.2,23:56,0.0,10.0,3.2,73
2017,12,1,金,9.7,12.4,13:19,6.3,23:59,0,4.0,4.4,47
2017,12,2,土,6.8,11.8,13:26,2.8,07:21,0,2.5,2.1,58
2017,12,3,日,8.3,14.0,13:32,4.0,05:21,0,3.8,1.4,66
2017,12,4,月,7.7,11.9,12:14,3.2,05:57,0.0,8.0,1.7,76
2017,12,5,火,6.1,9.0,00:03,3.8,21:06,0.0,5.8,4.9,54
2017,12,6,水,5.2,9.7,12:59,0.5,04:54,0,1.8,3.6,57
2017,12,7,木,6.9,13.2,13:46,0.6,05:56,0.0,7.5,1.4,64
2017,12,8,金,7.4,9.6,10:16,4.9,0:00,0.0,8.0,3.5,67
2017,12,9,土,7.4,11.0,12:49,4.4,00:53,0.0,8.0,3.3,59
2017,12,10,日,8.6,14.6,13:05,2.6,06:46,0.0,8.3,1.5,62
2017,12,11,月,7.9,11.7,05:05,2.0,0:00,0.0,5.8,5.1,55
2017,12,12,火,3.2,5.7,14:02,1.6,06:25,0.0,6.8,5.0,49
2017,12,13,水,4.4,7.8,14:01,2.5,05:25,0,4.0,4.4,53
2017,12,14,木,4.6,7.8,11:01,1.0,04:56,0.0,7.8,2.2,65
2017,12,15,金,5.3,9.8,14:09,0.8,07:22,0,5.5,1.3,69
2017,12,16,土,7.1,12.3,13:24,3.7,0:00,0.0,10.0,2.7,65
2017,12,17,日,3.7,6.4,14:12,1.5,06:46,0,3.3,5.1,50
2017,12,18,月,4.8,9.0,13:31,0.4,01:41,0.0,7.8,2.6,54
2017,12,19,火,6.8,11.1,12:39,2.6,0:00,0.0,8.5,3.0,55
2017,12,20,水,4.6,10.3,13:22,0.5,07:17,0,1.5,2.3,59
2017,12,21,木,4.7,10.7,14:31,-0.6,06:51,0,1.3,2.0,59
2017,12,22,金,5.7,12.1,13:32,0.1,07:41,0,1.8,1.8,63
2017,12,23,土,7.1,12.7,13:30,1.4,07:09,0,7.3,1.8,67
2017,12,24,日,8.1,12.5,23:41,3.0,01:38,15.0,10.0,1.8,80
2017,12,25,月,8.5,12.5,01:06,5.9,0:00,0.5,4.5,6.2,52
2017,12,26,火,6.9,9.3,13:35,4.0,05:09,0.0,4.5,5.3,49
2017,12,27,水,5.0,7.5,14:45,3.2,23:57,0,4.8,5.8,43
2017,12,28,木,5.8,9.3,14:19,3.2,05:54,0,7.8,3.5,52
2017,12,29,金,6.9,9.5,20:55,1.6,03:42,0.0,10.0,3.4,61
2017,12,30,土,6.6,10.9,14:45,2.5,07:18,0,7.5,1.6,61
2017,12,31,日,6.7,10.1,12:30,3.8,03:37,0.5,9.8,2.1,66
2018,1,1,月,6.8,9.8,14:10,4.5,04:52,0,4.8,4.3,46
2018,1,2,火,7.1,10.2,14:18,3.2,07:07,0,1.8,4.6,47
2018,1,3,水,6.2,8.9,11:02,0.7,0:00,0.0,4.0,4.3,49
2018,1,4,木,3.9,9.2,14:23,-1.0,07:22,0,3.8,1.9,60
2018,1,5,金,4.0,6.1,14:49,2.3,21:44,0.0,9.8,0.9,77
2018,1,6,土,6.2,10.3,11:54,2.3,04:48,0.5,7.3,3.0,65
2018,1,7,日,5.6,9.7,12:51,1.6,07:08,0,10.0,1.6,62
2018,1,8,月,8.1,9.7,0:00,5.2,06:09,9.0,10.0,1.8,88
2018,1,9,火,7.4,12.0,02:15,3.4,23:50,0.5,10.0,7.1,59
2018,1,10,水,4.8,7.1,11:47,3.1,23:44,4.0,8.0,4.1,70
2018,1,11,木,1.8,3.5,12:45,0.3,07:36,0.0,5.3,4.0,51
2018,1,12,金,1.0,4.6,14:14,-2.1,07:30,0,2.5,3.3,54
2018,1,13,土,2.5,6.5,13:06,-2.5,05:45,0.0,4.0,3.7,59
2018,1,14,日,2.4,6.8,14:29,-1.5,07:28,0,5.5,1.5,67
2018,1,15,月,3.4,9.5,13:08,-2.5,07:21,0.0,3.0,1.1,75
2018,1,16,火,5.9,10.7,13:13,0.0,05:22,0.0,5.8,1.2,85
2018,1,17,水,10.2,13.6,16:53,7.6,07:00,8.5,9.3,2.1,89
2018,1,18,木,9.8,14.1,15:00,5.1,06:36,0,7.3,2.9,71
2018,1,19,金,7.9,11.1,10:45,4.3,23:42,0,5.3,1.2,73
2018,1,20,土,7.3,12.7,13:47,2.5,06:53,0,5.5,1.7,68
2018,1,21,日,7.2,12.2,14:33,3.3,07:11,0,8.5,2.2,62
2018,1,22,月,3.6,6.7,09:54,1.8,19:09,7.5,9.8,1.7,82
2018,1,23,火,5.3,10.3,10:45,1.5,0:00,0.0,6.5,5.0,57
2018,1,24,水,0.0,2.8,12:15,-1.9,23:22,0.0,6.0,6.1,47
2018,1,25,木,1.1,4.3,15:13,-1.7,00:16,0.0,5.0,4.9,53
2018,1,26,金,1.8,4.9,12:32,0.2,23:59,0.0,6.8,5.2,53
2018,1,27,土,2.1,6.2,14:11,-2.0,07:33,0,2.5,2.5,58
2018,1,28,日,2.6,5.9,23:25,-1.7,05:29,0.0,10.0,1.2,75
2018,1,29,月,3.7,6.7,13:59,0.1,0:00,0.0,6.5,4.3,53
2018,1,30,火,2.4,6.0,14:33,-1.5,07:25,0,4.5,3.8,51
2018,1,31,水,3.2,7.9,14:33,-1.0,07:36,0,7.3,2.2,56
2018,2,1,木,2.1,4.1,04:56,-0.2,22:41,3.0,8.8,1.1,83
2018,2,2,金,3.4,7.9,14:48,-0.6,05:56,0,8.0,1.5,77
2018,2,3,土,4.6,8.7,14:06,1.2,02:07,0.0,9.3,2.8,67
2018,2,4,日,1.8,4.1,14:37,0.0,10:20,0.0,6.5,4.7,51
2018,2,5,月,1.2,3.4,11:23,-0.2,20:53,0.0,6.3,5.4,47
2018,2,6,火,0.3,4.3,14:10,-1.5,05:13,0.0,5.5,3.8,51
2018,2,7,水,1.2,4.9,13:01,-1.8,06:28,0,1.3,4.1,45
2018,2,8,木,2.2,7.2,13:33,-2.3,07:14,0.0,2.0,2.8,51
2018,2,9,金,2.9,9.8,12:52,-3.7,06:18,0,5.0,1.6,65
2018,2,10,土,5.3,7.0,15:33,2.3,00:37,27.0,10.0,1.6,89
2018,2,11,日,3.4,6.4,00:18,0.6,22:45,0.0,3.8,4.7,58
2018,2,12,月,2.0,6.2,14:19,-0.6,00:57,1.5,8.0,4.2,64
2018,2,13,火,2.8,6.3,13:06,0.0,23:59,0.0,5.3,4.0,58
2018,2,14,水,4.2,9.8,16:25,-2.5,06:59,0,3.0,1.6,62
2018,2,15,木,7.0,11.6,15:29,1.7,05:38,0.0,8.8,1.7,75
2018,2,16,金,6.7,11.0,15:17,1.7,06:59,0,10.0,1.7,64
2018,2,17,土,6.8,10.6,14:06,2.3,23:52,0.0,3.0,5.5,45
2018,2,18,日,3.9,8.7,15:54,0.5,06:47,0,6.5,1.8,50
2018,2,19,月,5.0,8.4,16:03,1.0,06:00,0,10.0,1.0,62
2018,2,20,火,7.6,13.0,14:44,1.2,06:48,0,3.3,1.9,54
2018,2,21,水,7.7,12.7,13:39,5.0,07:06,0.0,10.0,1.8,57
2018,2,22,木,5.7,8.7,15:35,3.0,06:52,0,10.0,1.4,63
2018,2,23,金,6.0,11.8,14:54,0.7,05:46,0,3.0,2.8,52
2018,2,24,土,8.0,15.1,14:54,0.6,07:13,0,4.0,2.8,56
2018,2,25,日,6.8,9.3,12:58,5.3,06:08,1.0,10.0,2.8,67
2018,2,26,月,8.8,14.4,14:44,5.1,07:14,0.5,5.3,1.6,68
2018,2,27,火,8.4,15.6,15:39,2.4,07:10,0,6.0,1.9,60
2018,2,28,水,9.9,15.8,15:08,2.6,05:01,5.0,8.0,2.9,68
2018,3,1,木,12.4,15.3,14:11,9.3,0:00,2.0,2.5,8.3,57
2018,3,2,金,8.6,13.0,15:16,4.4,0:00,0,1.8,2.9,44
2018,3,3,土,7.3,11.8,14:39,1.2,06:32,0,6.5,1.3,69
2018,3,4,日,10.8,18.5,15:29,4.3,06:59,0,3.0,1.5,78
2018,3,5,月,11.9,17.9,13:01,7.7,0:00,27.5,10.0,2.3,87
2018,3,6,火,7.8,11.4,15:44,4.6,0:00,0,3.5,2.9,55
2018,3,7,水,7.4,10.8,22:06,2.5,03:55,0.0,8.5,3.5,57
2018,3,8,木,9.8,10.7,00:06,8.2,06:39,14.5,10.0,4.1,83
2018,3,9,金,6.7,10.3,00:08,3.1,23:59,1.0,9.3,4.4,61
2018,3,10,土,5.6,11.6,15:51,0.8,06:27,0,1.5,2.3,51
2018,3,11,日,8.6,15.7,15:34,0.7,06:20,0,0.5,2.6,59
2018,3,12,月,8.6,15.0,15:55,2.6,06:46,0,5.8,1.4,64
2018,3,13,火,11.2,19.3,16:29,3.7,06:27,0,2.8,1.4,64
2018,3,14,水,14.0,21.3,15:37,6.9,06:41,0,0.0,1.3,64
2018,3,15,木,14.6,19.8,13:08,8.2,05:54,0.0,5.3,1.3,69
2018,3,16,金,9.1,14.7,00:05,4.2,23:41,11.5,8.8,2.6,79
2018,3,17,土,6.5,12.0,15:57,0.7,06:20,0,3.3,1.7,58
2018,3,18,日,9.1,14.5,12:40,2.6,06:25,0,7.3,1.3,73
2018,3,19,月,12.1,14.0,14:19,10.2,03:32,21.5,10.0,1.4,92
2018,3,20,火,8.3,11.0,00:01,5.4,0:00,21.5,10.0,2.6,88
2018,3,21,水,7.5,10.3,16:02,4.9,04:03,33.5,10.0,3.7,88
2018,3,22,木,9.0,12.2,11:16,4.8,0:00,9.0,7.5,4.3,70
2018,3,23,金,8.6,15.2,15:59,3.1,04:22,0,0.8,2.1,57
2018,3,24,土,10.6,17.2,15:12,3.3,06:33,0,2.0,3.1,57
2018,3,25,日,12.8,18.9,15:41,5.4,05:20,0,0.0,2.4,56
2018,3,26,月,13.5,21.7,15:18,6.7,06:08,0,5.5,1.5,56
2018,3,27,火,14.4,22.3,15:06,7.8,05:21,0,3.8,1.3,54
2018,3,28,水,15.8,23.7,15:36,8.1,06:00,0,0.0,1.8,53
2018,3,29,木,17.4,24.2,15:15,10.4,06:20,0.0,1.5,3.1,52
2018,3,30,金,14.1,19.6,14:58,9.1,23:59,0,2.5,2.6,39
2018,3,31,土,12.4,18.1,16:49,6.5,06:07,0,0.0,1.8,57
2018,4,1,日,15.6,21.8,16:43,9.6,04:15,0,6.0,1.5,67
2018,4,2,月,18.3,24.9,15:09,12.3,06:11,0,0.0,1.7,64
2018,4,3,火,19.4,25.8,13:32,12.9,05:57,0,0.8,2.0,59
2018,4,4,水,18.7,26.8,15:20,12.3,0:00,0.0,5.8,3.2,63
2018,4,5,木,12.9,15.6,14:30,10.3,05:51,0.0,10.0,2.8,68
2018,4,6,金,14.1,19.4,10:12,10.9,05:23,6.0,8.5,2.2,80
2018,4,7,土,9.5,12.9,11:26,6.4,19:42,1.0,8.5,6.4,57
2018,4,8,日,9.2,13.4,15:10,5.9,05:30,0,1.3,4.2,47
2018,4,9,月,12.5,18.6,14:17,4.7,05:59,0.0,8.0,2.7,58
2018,4,10,火,13.8,20.5,13:59,7.1,05:34,0,4.0,1.6,70
2018,4,11,水,16.1,21.8,14:54,10.8,06:02,0.0,10.0,1.4,68
2018,4,12,木,19.0,23.8,13:49,13.1,03:50,0,8.3,3.7,40
2018,4,13,金,15.2,20.8,15:11,10.4,05:59,0,3.3,2.8,37
2018,4,14,土,15.6,22.0,13:07,10.8,03:58,2.5,10.0,2.3,66
2018,4,15,日,14.6,17.7,14:25,11.5,23:58,7.0,9.0,2.9,71
2018,4,16,月,13.9,19.6,15:16,8.1,06:06,0,5.8,1.9,53
2018,4,17,火,13.3,15.5,17:14,11.4,05:45,0.5,10.0,2.1,64
2018,4,18,水,16.6,23.5,15:47,12.0,00:29,0.0,2.5,2.0,60
2018,4,19,木,17.2,24.5,14:53,10.4,05:33,0,0.0,1.8,58
2018,4,20,金,18.6,26.9,15:21,11.2,05:55,0,0.0,1.8,47
2018,4,21,土,19.0,26.8,15:33,11.9,05:46,0,0.0,1.7,56
2018,4,22,日,19.0,25.6,14:36,12.8,05:00,0,5.8,1.7,61
2018,4,23,月,18.7,24.4,13:17,13.2,05:19,0.0,7.8,1.9,68
2018,4,24,火,18.4,22.1,14:45,16.3,07:18,21.0,10.0,1.4,85
2018,4,25,水,15.8,17.8,02:18,12.1,23:29,17.0,8.5,4.5,75
2018,4,26,木,15.6,21.7,14:12,10.0,05:49,0,9.5,1.8,60
2018,4,27,金,17.2,22.7,16:22,13.3,05:40,0,7.3,2.8,58
2018,4,28,土,17.7,24.6,16:41,12.4,05:49,0,0.0,2.4,46
2018,4,29,日,18.1,26.0,13:50,10.6,05:16,0,1.3,1.7,58
2018,4,30,月,18.1,24.0,15:25,13.3,05:44,0.0,4.5,1.3,71
2018,5,1,火,19.8,26.8,15:25,13.6,05:44,0,7.5,1.6,66
2018,5,2,水,18.9,21.1,11:27,17.5,03:04,3.0,10.0,1.4,83
2018,5,3,木,18.3,20.6,15:50,15.3,0:00,0.0,7.3,6.2,54
2018,5,4,金,16.7,20.8,15:52,11.5,05:36,0.0,2.8,5.8,41
2018,5,5,土,19.7,25.7,14:30,13.9,04:55,0,5.0,4.6,30
2018,5,6,日,16.7,22.2,10:17,12.8,04:47,13.0,8.8,1.6,68
2018,5,7,月,17.1,19.1,11:41,15.1,01:19,32.0,10.0,1.2,94
2018,5,8,火,16.1,18.0,09:48,13.6,23:36,16.0,10.0,2.1,90
2018,5,9,水,15.9,19.9,15:40,13.3,0:00,5.5,4.8,3.1,64
2018,5,10,木,15.5,21.1,16:22,11.3,05:45,0,4.0,2.2,54
2018,5,11,金,16.9,22.9,14:37,9.8,05:31,0,5.8,1.6,59
2018,5,12,土,19.1,25.4,15:05,12.3,05:03,0,7.5,1.7,63
2018,5,13,日,17.9,19.5,09:42,17.1,11:46,28.5,10.0,1.7,87
2018,5,14,月,21.6,27.3,16:31,17.8,05:55,0,1.8,3.1,67
2018,5,15,火,21.5,29.4,15:42,15.4,05:12,0,7.0,1.5,63
2018,5,16,水,21.1,24.5,17:12,18.2,05:28,0,10.0,1.6,76
2018,5,17,木,23.7,28.4,17:32,18.5,05:19,0,8.8,1.7,70
2018,5,18,金,23.6,28.5,11:45,20.5,04:42,11.5,9.5,1.6,79
2018,5,19,土,17.9,22.6,01:26,13.1,0:00,0.5,8.0,3.3,66
2018,5,20,日,16.7,22.3,13:56,10.3,05:11,0,6.3,2.9,61
2018,5,21,月,20.9,26.5,16:53,16.6,05:07,0,5.0,3.7,48
2018,5,22,火,21.3,27.1,15:54,14.4,05:19,0,7.0,3.0,45
2018,5,23,水,18.4,20.7,00:12,16.8,12:08,7.0,10.0,2.1,85
2018,5,24,木,22.2,28.3,15:58,16.7,05:07,0,3.3,2.8,54
2018,5,25,金,22.6,28.5,16:37,16.8,05:10,0,9.8,1.5,54
